Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-2H-A9GL-01A	0.126530933829362	0	0.0871201250125758	0.0273825179104676	0	0.299974511350616	0.00866020651424701	0.058333082534913	0.0588429946400611	0	0	0.00705120215989736	0	0.0629055955990976	0.117216137999584	0.09874734020093	0.0312344304537161	0.00605043574394584	0.00995048605058601	0	0	0	0.088	0.122416752123525	1.04017153186081
TCGA-IG-A3YA-01A	0.104371161938322	0	0	0.0256169803217461	0	0.149250785953515	0.0773676229399599	0	0.0458985422263446	0	5.77651575572752e-05	0	0.020118598200807	0.284689382719373	0.045648103544449	0.0651674167626021	0.0213334575233381	0.119028365522607	0.0414518171893784	0	0	0	0	0.432787753607683	0.901224174327978
TCGA-JY-A6FB-01A	0.0411852620173809	0	0.00145808864068208	0	0	0.203872981614847	0	0	0.0627161833421571	0	0.0205849139942792	0.00882285716497612	0	0.160072888408403	0	0.243870123056197	0.0491785669973349	0.104212230756063	0	0.104025904007679	0	0	0.363	0.0441236731368271	1.08146303515134
TCGA-JY-A938-01A	0	0	0.18176853953857	0.142951935454777	0	0.0578803574999806	0.0780487563203184	0.0229133410748146	0.100544043979873	0	0	0.0574120742692951	0.00200515329406428	0.0602856766505933	0.107219310340013	0.0592189151826808	0.012839134295696	0.0196546543545329	0.0710040549171323	0	0	0.0262540528276589	0.003	0.302786947009613	0.957668970176685
TCGA-LN-A49Y-01A	0.07455039011232	0	0.0704541112099349	0.0947722653192464	0	0.0779189986224341	0.00490896004613084	0.0388151893166534	0.0308654456345002	0	0	0.0686915901865112	0.0103009749546838	0.184816216788066	0.0837260998861987	0.0852982245250693	0.0617403042196376	0.0330763600819686	0.0800648690966451	0	0	0	0.608	0.0128261662635722	1.07633262689462
TCGA-LN-A5U6-01A	0	0	0	0.0327756877042199	0	0.0726932383199597	0.0695825061493336	0.0370872722326975	0.0484740581165053	0	0.00687397071780819	0.0451956131760828	0	0.344351597550695	0.139502098271164	0.118452849446045	0.00631361620157525	0.0308045791148003	0.0478929129991126	0	0	0	0.022	0.195213005075335	1.03675945335997
TCGA-L5-A88S-01A	0	0	0.0168349554993177	0.0195189590008836	0	0.170848279925339	0	0	0	0	0.0197365484268733	0.0224672925451433	0.027398998797269	0	0.0846189767646899	0.463631953592484	0	0.030463931171062	0.137253100280287	0	0	0.00722700399665098	0.003	0.314100212715612	0.961230563644054
TCGA-JY-A6FD-01A	0	0	0.0592978451891335	0.137218918015094	0	0.076705539221322	0.0438139093318177	0	0	0	0.0589602252265092	0.0134526903130646	0	0.0715022602176886	0.1937070235697	0.105759092539143	0	0.180138749137	0	0.0594437472395282	0	0	0.002	0.329576634496192	0.974488632546921
TCGA-LN-A4A1-01A	0	0	0.00238709256181883	0	0.0200819390230503	0.102465147829888	0	0	0.00917391520671684	0	0.0351160500310528	0	0	0.642498800372568	0.0197481850787674	0.0971270895912383	0.00704592476208502	0	0	0.0643558555428141	0	0	0	0.439506260190894	0.939956596724929
TCGA-JY-A6FA-01A	0.0556412854201078	0	0.156054128895671	0.0204754397807855	0	0.170760872266234	0.0960962275046825	0.0146221491940707	0.00538796396557259	0	0.0655750462198193	0	0.0144496553818634	0.0644776194435207	0	0.0821551607852455	0.0524480600634983	0.121128667082645	0	0.0626764773665026	0	0.0180512466297808	0.674	0.00472058288622549	1.06104272375967
TCGA-JY-A93C-01A	0.00889524061663094	0	0.152402903895205	0.0501565544335576	0	0.214942791242578	0.0166813152311119	0.00427053309448324	0.0691224971122438	0	0.0612321380740262	0	0	0.2220848878293	0.0193261078886572	0.10254772275283	0	0.00461795678528494	0	0.0667935337397361	0	0.00692581730435438	0.275	0.0599226864065892	1.06127146184225
TCGA-LN-A49O-01A	0.00841327663027816	0	0.0207699382810943	0.0291610284692942	0	0.251532487739373	0.00407519186131012	0	0	0	0	0.0427040072120149	0	0.236691898993158	0.189049108306368	0.152832685908723	0.00188080948971222	0.0207015415944244	0	0.0421880255142505	0	0	0.00700000000000001	0.278638188301839	0.995195739798771
TCGA-L7-A6VZ-01A	0.0786342431140776	0	0	0.271482088202878	0	0.0667932629550318	0	0.0238727794642002	0.098868001568986	0	0.0118590943027788	0.0194128823274565	0.0185561349989031	0.126013877504757	9.37588174215335e-05	0.0951943292981099	0.0093279414847818	0.142004564866033	0	0.028653638944448	0	0.00923340215013641	0.327	0.0502361581011076	1.08040621564557
TCGA-L5-A88Z-01A	0.0397716857271157	0	0.0393327416552571	0.0454270777031539	0	0.0958016111206129	0.021359699764159	0.0388357995984218	0.0180550654669882	0	0.0217783888771856	0	0	0.322908267067716	0.025379725442045	0.189579391215234	0.0151143572312375	0.0800663102821823	0.0228654747004399	0.0166799965090717	0	0.00704440763917931	0.301	0.0533492871538408	1.09131287651136
TCGA-R6-A6DN-01B	0	0	0	0	0	0.208628375964744	0.0305111935647029	0.0967923807502711	0.00882146550123762	0	0.00350630666578741	0.0328843815333825	0.0111747664427262	0	0.0629183413705648	0.337607758087841	0.0326869822389599	0.0380912466244138	0	0.126903603943858	0	0.00947319731151152	0.015	0.214941758401497	1.00471161608255
TCGA-JY-A6FH-01A	0.13511378318527	0	0.0956220283439594	0	0	0.258832092921642	0	0	0.129707392804969	0	0	0.042811058512512	0	0.246511677022735	0.0335057717332421	0.0483599778189806	0	0.00953621765669004	0	0	0	0	0.466	0.0291196896840586	1.08135096024644
TCGA-L5-A8NU-01A	0	0.0231229349005129	0.293620226479944	0.0590762256066071	0	0.120779079323586	0.0515515760958678	0.0338507248611962	0.158117037226577	0	0.0233917244400282	0	0.00580133924774585	0.0422025611476322	0.0272138248173484	0.0708433408793306	0.0102279469609707	0.0522342161597689	0.0192485692188026	0	0	0.00871867263408175	0.004	0.299236493342484	0.9568570679296
TCGA-L5-A4OG-11A	0	0	0.220305930803495	0.061142878863824	0	0.248379417355143	0	0	0.0408662432144095	0	0	0.0403760976089347	0.0172307663524189	0	0.0212864477880428	0.137984612059995	0.00447705580673993	0	0.206775869740761	0	0	0.00117468040623597	0.021	0.197886560076167	0.998102848258495
TCGA-2H-A9GG-01A	0.142007476541114	0	0.11933356349864	0.0669144741022343	0	0.196224349865553	0.0207393675264837	0.0653637796238958	0.068505233135666	0	0	0.0251855764330088	0.00175329208049898	0.0294302002163942	0.110904924669139	0.0510251926791345	0.0879658258384636	0	0.0146467437897735	0	0	0	0.095	0.117125339142985	1.03650808297625
TCGA-IG-A625-01A	0.124825042907401	0	0.0334442731540865	0.122462633723817	0	0.0836164347280243	0.0567008821349056	0.0202100700829503	0.0521483508966593	0	0.0112836344972545	0.00208032431677663	0.00584180221032006	0.0377568546748493	0.105955082888913	0.120765274936358	0.11854644048375	0.00776708634293408	0.0919985899640418	0	0.00459722205695926	0	0.0610000000000001	0.135571699145157	1.02216442226007
TCGA-LN-A49U-01A	0.0188269082128401	0	0.0820108321286419	0.0139057687301907	0	0.200877887498194	0.0777270059147034	0	0	0	0.062802021778684	0	0	0.320977485905185	0	0.0983106133122672	0.0579986768957985	0.0536164336202231	0.000954143766539041	0.0119922222367326	0	0	0.039	0.162824050401128	1.0316894672541
TCGA-V5-A7RE-01A	0	0.0116311712193694	0	0	0	0.380276042748576	0	0.0422938603351575	0.0775356538140665	0	0.0296761279293706	0.065920234946112	0.0191609332454178	0.153233979924093	0.0548313201558193	0.02152294520331	0	0.0868453155978619	0	0.0570724148808451	0	0	0.333	0.0496575136233416	1.09126050124648
TCGA-Q9-A6FW-01A	0.0906252351981968	0	0	0.114323115724499	0	0.157986488739884	0.0149014968928322	0.0608073849363081	0.0498265646904229	0	0	0.0054420201604356	0.000130755476864443	0.19139513973345	0.0187580180216368	0.105398104296819	0.0101208010498665	0.0756958082189112	0.00474385798322553	0.075447273811338	0	0.0243979350653093	0.134	0.10011527724678	1.05128940535752
TCGA-2H-A9GR-01A	0.0742440516565265	0	0.205579988504548	0.0617269842223006	0	0.177237040004992	0	0.0230561638159801	0.126899478053129	0	0	0.0357805405855948	0.011618556513416	0.0249766506682082	0.0702861950563046	0.0647425767408145	0.0681601487473477	0.00548529935017997	0.0502063260806583	0	0	0	0.027	0.181819292237798	1.00201584468905
TCGA-VR-A8ER-01A	0.0130256543354602	0	0.182884660473631	0.0135570612073791	0	0.139362624417228	0.00594501076935005	0	0.0289817860908468	0	0.0115045257080553	0.00530659900723525	0	0.300279988811865	0.0596822039922326	0.168218815109442	0.0461689723166216	0.0146889223197362	0	0.00753260996238828	0.00275993000717363	0.000100635471354483	0	0.355326246912754	0.94113796802726
TCGA-IG-A97H-01A	0	0	0.00389363945917109	0.00828967834391169	0	0.177206165013244	0	0	0	0	0.0127405521327784	0	0	0.39102481617431	0	0.164501536254932	0.0174467528738159	0.0962961041962576	0	0.124686398716728	0	0.00391435683485065	0.012	0.232823251699039	1.03141932498999
TCGA-IG-A3I8-01A	0.0261109520248161	0	0.0594558492314937	0.0542617742667314	0	0.174686206577477	0.107252517461986	0.0581053898870042	0.0872596984147459	0	0.0988105641817936	0	0.0206524460622874	0.195707398694259	0.0179808209404554	0	0.0466551572636742	0.0479499943737822	0	0.00511123061949452	0	0	0.256	0.063508690707416	1.06284842197767
TCGA-L5-A8NL-01A	0.0436110794136062	0	0	0.00229914393613995	0	0.190685483851276	0.0106103912363705	0.0115232228002683	0.0198957343373132	0	0.0153982433925469	0	0	0.333890663722458	0.00263333394267173	0.207002231393257	0	0.057683326285455	0.098173343484912	0	0	0.00659380220372431	0.012	0.230842574820205	1.01045923687946
TCGA-LN-A7HZ-01A	0.00125018768618041	0	0.0336037331256644	0.328095615293847	0	0	0.125353507858993	0.0438175582658203	0.0202832562435962	0	0	0.0558101814334935	0	0.00802618492623056	0.0900151875991872	0.175707041264133	0.0693916213657733	0.00165919870541985	0.0469867262316604	0	0	0	0	0.494020566888044	0.869236102561532
TCGA-VR-A8ET-01A	0	0	0.0947517513402759	0.00104533587201751	0	0.131413436693172	0	0.0543744471501655	0	0	0.00204183118683617	0	0	0.48919309173061	0.0220326182993719	0.0136438063521749	0	0.0414334026948794	0	0.0665766631010449	0.0502033133119191	0.0332903022675332	0.365	0.0435841285415302	1.12908384026016
TCGA-L5-A88T-01A	0.00612260571831058	0	0.0333314865066201	0.0885486476091119	0	0.0986369431576781	0.0381530045945502	0.0015309865968986	0.047028042804828	0	0.0324328003514316	0	0	0.0344767625907853	0.0481713367145246	0.198916289531624	0.114891141201304	0.0199303620656702	0.237829590556663	0	0	0	0.248	0.0649361429466327	1.05355642671324
TCGA-L5-A43E-01A	0	0.0943592082863485	0.148309071937496	0.0039914329073753	3.00289288070385e-05	0.375618844631096	0	0	0.000817091402716144	0	0.0337900305467986	0	0.00712860832238498	0.117785733897323	0.0464173569389739	0.00272310197588275	0.0142017179993457	0.0430149553369446	0	0.0755228691984722	0	0.0362899476900352	0.237	0.0674272415159878	1.05242353138585
TCGA-IG-A4QS-01A	0	0.00187281267292635	0	0.135849686422013	0	0.159542392397105	0.126464384203877	0.0275001808334045	0.00750469315603646	0	0.0404952094217128	0	0.00333214437436621	0.188928756686015	0.0716591824873634	0.197816635239224	0.00306989816565171	0	0.0359640239403047	0	0	0	0.247	0.0651525206824553	1.06949945672873
TCGA-IG-A5B8-01A	0.0158059579549512	0	0	0.0829482450401817	0	0	0.117590148041571	0.0126976857221029	0	0	0	0.0389756138586428	0	0.506939567891784	0.0784204089969321	0.127764325357565	0	0.0188580471362697	0	0	0	0	0.409	0.0376398515161779	1.15450444048519
TCGA-VR-A8EW-01A	0.0542879429075799	0	0.0508998950377376	0.015882417073916	0	0.0587933081741942	0.0174344871993967	0.0503079952418286	0.0220430269155283	0	0	0.00260927361143796	0	0.384053500244226	0.0128303485859045	0.152814098307449	0.0963945238621219	0.0131062811982302	0	0.0684319924538886	0	0.000110909186560133	0.032	0.172718338948795	1.04986686494579
TCGA-L5-A8NQ-01A	0.0128141792433327	0	0.000576264908764572	0.0636808832423618	0	0.166267825623306	0	0.00995273321570109	0.0356513607164342	0	0.0583147761882827	0.0327926312557107	0	0.191569585065813	0.178786557496188	0.153582152241323	0	0.00271541578374809	0.0914420486142466	0	0	0.00185358640478741	0	0.423720825566705	0.908581247304363
TCGA-IC-A6RE-01A	0.0938045894483077	0	0.0753142298303861	0.101000475958063	0	0.205989153160166	0	0.011964417187698	0.102564032780136	0	0	0.024669843353729	0	0.0771677696771553	0.0259449395513993	0.12880009627049	0	0.0639872673031916	0.0776763316128389	0.00151125669497987	0	0.00960559717145961	0.0610000000000001	0.135132567181209	1.02516307273706
TCGA-VR-A8EP-01A	0.00206026333997777	0	0.038610006267086	0.120936782784548	0	0.0986193183898326	0	0.00369374941162833	0.0343385843901036	0	0	0	0	0.419129973971232	0.0846445799311083	0.0243696262583404	0	0.0561280969468508	0	0.110164639826843	0.00530181868132783	0.00200255980112062	0.205	0.0745205641806946	1.10820540399197
TCGA-IG-A97I-01A	0.00438674837871526	0	0	0.0010202774213397	0	0.112449991419509	0	0.0495620159158159	0	0	0.00487629713919032	0.0291456504473051	0	0.739095622476622	0.0353741783818505	0	0.00264111742480018	0.0214481009948522	0	0	0	0	0	0.695585667082788	0.721248802870226
TCGA-JY-A93D-01A	0.0845853966359078	0	0.0516229925440504	0.0266876693666319	0	0.292141224437116	0.0128634139753162	0	0.0467694116340042	0	0	0.0109413085823405	0	0.0444498889129994	0.1371068298471	0.187396586648741	0.0111405352693597	0	0.0942947421464328	0	0	0	0.012	0.224660636039991	0.994845892457094
TCGA-R6-A8WC-01A	0.078092279259196	0	0.0302449173308894	0.072260024388318	0	0.287914554495526	0.00388211687089255	0	0.142542212791839	0	0.0100030118110653	0	0	0.12937060135632	0.0894108125441378	0.110950128488125	0.00577714500893498	0.00205459785682763	0	0.0374975977979277	0	0	0.428	0.0341522018668899	1.0833418656788
TCGA-L5-A8NJ-01A	0.0426385776599743	0	0.161613338210065	0.0538253456056284	0	0.239596522531269	0	0.02089429977766	0.110160145239152	0	0	0.0379751736862462	0.00202792922759812	0.0525816734791415	0.0426170322901575	0.0846615715902328	0.0151946035671497	0.116941494557222	0.0187419052282454	0	0	0.000530387350258548	0.306	0.0528162466741264	1.05961536520959
TCGA-L5-A8NE-01A	0.0768401031062131	0	0.198465839879237	0.0601566565890837	0	0.296775557831742	0.0336306264719512	0.0524174815766387	0.0491135068049286	0	0.00223349962993613	0.0153054085503183	0.00507094032890154	0.0281879671725705	0.0468581221435302	0.0731277857854929	0.0232199191338301	0.0129053241316912	0.00804970887050336	0	0	0.017641551993431	0.204	0.0748498168362836	1.04955310795816
TCGA-R6-A8W5-01B	0.0253599991791157	0	0.137657343364675	0.0267067807875162	0	0.120807387162672	0.000983116564961568	0.0476162390733953	0.017687800375817	0	0.0244911493688332	0	0	0.25727899577639	0.101867868212251	0.0908726433933838	0	0	0	0.0461909573609503	0	0.102479719380039	0.032	0.17439597853985	1.02434120031079
TCGA-L5-A8NS-01A	0.0191535061555552	0	0.00887224706059635	0.0713613199627014	0	0.345876098036819	0.0729154567042814	0	0.0941487376914545	0	0.00338761001885212	0.023779507915846	0	0.0969482090103614	0.0558060214342131	0.125489503969805	0	0.043518723243795	0.0335578491432194	0	0	0.00518520965250021	0.015	0.215921687012946	1.00505911267548
TCGA-R6-A6L4-01A	0.101680999299583	0	0.0876659319611223	0.0304576258325462	0	0.295910860694777	0	0.0151695381766685	0.160860741601746	0	0	0.0100802896938314	0	0.153267396048693	0	0.00618949001472106	0	0.0695785308178562	0	0.068617984655273	0	0.000520611203182262	0.784	-0.00681023935576716	1.09503771519891
TCGA-R6-A6Y0-01B	0.00362155653825857	0	0.0120592593861521	0.00582813565269778	0	0.134963620251326	0.015858035114311	0.0147318819169866	0.0773882127335953	0	0.0325656894946049	0	0	0.345721315426881	0.0263273150531952	0.086927209199065	0	0.0492919791675782	0	0.181894973971705	0	0.0128208160936433	0.042	0.155840403894857	1.05886559240379
TCGA-L5-A4OQ-11A	0.00725109785427392	0	0.00228779219103291	0	0	0.289184856977128	0	0	0	0	0	0.10074826523538	0.0123491127924617	0	0.0107459145974783	0.367587534008725	0	0	0.196312895791864	0	0	0.0135325305516562	0.0620000000000001	0.134732757954939	1.04132655584242
TCGA-LN-A49X-01A	0.0511551336376686	0	0	0.0504023597057769	0	0.140465515196561	0	0.0236558651752618	0.0321560974815865	0	0	0.0660393891376089	0	0.369263163018507	0.142562711468401	0.091530551664305	0.00409753139041719	0	0	0.0286716821239058	0	0	0.016	0.210191278345425	1.03482795594983
TCGA-LN-A9FP-01A	0.0588972879495741	0	0.0114566530407012	0.0408439450617512	0	0.137495146746065	0.0427719258840825	0	0.0246361423606299	0	0.0087918704422464	0	0	0	0.0852969787053123	0.325477947687856	0.0355721514065392	0.0267570818957196	0.202002868819523	0	0	0	0.0570000000000001	0.138628808767847	1.02969662058182
TCGA-VR-A8EX-01A	0.173822207216539	0.0511858791342868	0.116904396738422	0.0947986089404909	0	0.0427067321411253	0	0.102609339472167	0.0830846780430297	0	0	0.067999518662413	0.00383025284186151	0.0551292957984263	0.0866629987949377	0.0431328564259367	0.00241826489816686	0.0508787169896675	0.0248362539025292	0	0	0	0.025	0.187668340125741	1.01125601308554
TCGA-L5-A4ON-01A	0.0364499930861891	0	0	0	0	0.350706935063051	0	0	0.0488933032410027	0	0.0197238879840902	0.0224451394429058	0	0.0933919599487436	0.0850149815964226	0.098571163865684	0	0.07258437379792	0	0.129964512508257	0	0.0422537494657342	0.576	0.0162088271834492	1.09635728797133
TCGA-VR-A8EO-01A	0.00284406487132188	0	0.00990831279770932	0.0405443693882817	0	0.270140892195299	0	0.0632471423323585	0.0158944403527399	0	0	0	0.0333295899485582	0.333584150740766	0.0324005293009155	0.0443494972772373	0	0.0487756705676185	0	0.102221215894591	0	0.00276012433260304	0.012	0.232160185565468	1.00972442719245
TCGA-LN-A49M-01A	0	0	0	0	0.0322766903827194	0.0531604683974913	0.00489997265115856	0.000629836892050425	0	0	0.0146981734703529	0	0	0.617679937801414	0.137613447178306	0.0703670263706325	0	0.0305834418559306	0.038091004999945	0	0	0	0.042	0.155578768945376	1.13510874464244
