ID	RiskType	Score	Cell
TCGA-R6-A6DN-01B	High	0.208628375964744	T cells CD4 memory resting
TCGA-VR-A8EW-01A	High	0.0587933081741942	T cells CD4 memory resting
TCGA-V5-AASX-01A	Low	0.0244676331404688	T cells CD4 memory resting
TCGA-IG-A6QS-01A	High	0.16860188374493	T cells CD4 memory resting
TCGA-L7-A56G-01A	Low	0.287651109493628	T cells CD4 memory resting
TCGA-LN-A4A9-01A	Low	0.16136919428241	T cells CD4 memory resting
TCGA-LN-A7HW-01A	Low	0.392210607865268	T cells CD4 memory resting
TCGA-LN-A7HY-01A	High	0.163476577494644	T cells CD4 memory resting
TCGA-IG-A97I-01A	High	0.112449991419509	T cells CD4 memory resting
TCGA-LN-A7HX-01A	High	0.199142340906377	T cells CD4 memory resting
TCGA-LN-A9FR-01A	Low	0.166734211450733	T cells CD4 memory resting
TCGA-LN-A49P-01A	High	0.0670763068711496	T cells CD4 memory resting
TCGA-LN-A5U6-01A	Low	0.0726932383199597	T cells CD4 memory resting
TCGA-VR-A8ER-01A	High	0.139362624417228	T cells CD4 memory resting
TCGA-LN-A4A1-01A	Low	0.102465147829888	T cells CD4 memory resting
TCGA-LN-A49X-01A	Low	0.140465515196561	T cells CD4 memory resting
TCGA-LN-A49M-01A	High	0.0531604683974913	T cells CD4 memory resting
TCGA-R6-A8WG-01A	High	0.113346414202078	T cells CD4 memory resting
TCGA-LN-A9FQ-01A	Low	0.0615247955048873	T cells CD4 memory resting
TCGA-LN-A7HZ-01A	High	0.0	T cells CD4 memory resting
TCGA-LN-A8I1-01A	Low	0.0	T cells CD4 memory resting
TCGA-L5-A8NL-01A	High	0.190685483851276	T cells CD4 memory resting
TCGA-LN-A49W-01A	High	0.169593267179787	T cells CD4 memory resting
TCGA-LN-A49O-01A	High	0.251532487739373	T cells CD4 memory resting
TCGA-L5-A8NS-01A	High	0.345876098036819	T cells CD4 memory resting
TCGA-2H-A9GI-01A	Low	0.290577458071233	T cells CD4 memory resting
TCGA-IG-A97H-01A	Low	0.177206165013244	T cells CD4 memory resting
TCGA-IG-A7DP-01A	Low	0.0626960986690608	T cells CD4 memory resting
TCGA-LN-A49U-01A	Low	0.200877887498194	T cells CD4 memory resting
TCGA-V5-AASV-01A	Low	0.0737801561753837	T cells CD4 memory resting
TCGA-L5-A88S-01A	High	0.170848279925339	T cells CD4 memory resting
TCGA-LN-A4A8-01A	Low	0.18852952892023	T cells CD4 memory resting
TCGA-IC-A6RF-01A	Low	0.113174781734839	T cells CD4 memory resting
TCGA-R6-A8W5-01B	High	0.120807387162672	T cells CD4 memory resting
TCGA-VR-AA7I-01A	Low	0.0232614158036643	T cells CD4 memory resting
TCGA-IG-A51D-01A	Low	0.0549094020513006	T cells CD4 memory resting
TCGA-VR-AA4G-01A	High	0.231693716213087	T cells CD4 memory resting
TCGA-VR-A8EZ-01A	High	0.0969646971455753	T cells CD4 memory resting
TCGA-VR-A8EU-01A	High	0.0306711120596694	T cells CD4 memory resting
TCGA-IG-A4P3-01A	Low	0.0308517400177333	T cells CD4 memory resting
TCGA-S8-A6BV-01A	High	0.24286467058561	T cells CD4 memory resting
TCGA-IG-A3YC-01A	Low	0.0	T cells CD4 memory resting
TCGA-IG-A3YA-01A	Low	0.149250785953515	T cells CD4 memory resting
TCGA-L5-A8NQ-01A	Low	0.166267825623306	T cells CD4 memory resting
TCGA-JY-A939-01A	Low	0.250468812590002	T cells CD4 memory resting
TCGA-LN-A4A5-01A	Low	0.203565495311157	T cells CD4 memory resting
TCGA-VR-A8EQ-01A	High	0.205428382972656	T cells CD4 memory resting
TCGA-L5-A4OE-01A	High	0.0522143438776075	T cells CD4 memory resting
TCGA-JY-A93E-01A	High	0.225167720617262	T cells CD4 memory resting
TCGA-LN-A5U7-01A	Low	0.190466043644803	T cells CD4 memory resting
TCGA-2H-A9GF-01A	High	0.121133072425165	T cells CD4 memory resting
TCGA-VR-A8EO-01A	Low	0.270140892195299	T cells CD4 memory resting
TCGA-L5-A8NT-01A	High	0.219107079342265	T cells CD4 memory resting
TCGA-VR-A8EX-01A	Low	0.0427067321411253	T cells CD4 memory resting
TCGA-L5-A4OU-01A	High	0.0225945679541145	T cells CD4 memory resting
TCGA-JY-A93D-01A	Low	0.292141224437116	T cells CD4 memory resting
TCGA-2H-A9GR-01A	Low	0.177237040004992	T cells CD4 memory resting
TCGA-VR-A8EY-01A	Low	0.0820060882280126	T cells CD4 memory resting
TCGA-JY-A938-01A	Low	0.0578803574999806	T cells CD4 memory resting
TCGA-L5-A4OS-01A	Low	0.158027154300587	T cells CD4 memory resting
TCGA-VR-A8Q7-01A	Low	0.137818764874303	T cells CD4 memory resting
TCGA-L5-A8NV-01A	High	0.194956107465815	T cells CD4 memory resting
TCGA-R6-A6Y0-01B	Low	0.134963620251326	T cells CD4 memory resting
TCGA-JY-A6FD-01A	Low	0.076705539221322	T cells CD4 memory resting
TCGA-L5-A8NU-01A	Low	0.120779079323586	T cells CD4 memory resting
TCGA-LN-A9FO-01A	High	0.195321505696094	T cells CD4 memory activated
TCGA-IG-A50L-01A	High	0.050213812630372	T cells CD4 memory activated
TCGA-Z6-A8JE-01A	High	0.0	T cells CD4 memory activated
TCGA-IG-A3YB-01A	Low	0.0537538410615376	T cells CD4 memory activated
TCGA-Z6-AAPN-01A	High	0.0804641967005765	T cells CD4 memory activated
TCGA-L5-A893-01A	Low	0.0012378626595279	T cells CD4 memory activated
TCGA-L5-A43C-01A	Low	0.0	T cells CD4 memory activated
TCGA-L5-A4OO-01A	High	0.102862556146865	T cells CD4 memory activated
TCGA-Z6-A8JD-01A	Low	0.0220385719069631	T cells CD4 memory activated
TCGA-V5-A7RC-06A	High	0.0	T cells CD4 memory activated
TCGA-V5-A7RC-01B	High	0.0	T cells CD4 memory activated
TCGA-JY-A6FE-01A	Low	0.002014264872549	T cells CD4 memory activated
TCGA-LN-A5U5-01A	High	0.0801938201356104	T cells CD4 memory activated
TCGA-IG-A8O2-01A	High	0.0673644462781945	T cells CD4 memory activated
TCGA-RE-A7BO-01A	High	0.0	T cells CD4 memory activated
TCGA-2H-A9GK-01A	Low	0.0621525056651372	T cells CD4 memory activated
TCGA-L5-A8NM-01A	High	0.212444009288717	T cells CD4 memory activated
TCGA-R6-A6DN-01B	High	0.0305111935647029	T cells CD4 memory activated
TCGA-VR-A8EW-01A	High	0.0174344871993967	T cells CD4 memory activated
TCGA-V5-AASX-01A	Low	0.121279971042382	T cells CD4 memory activated
TCGA-IG-A6QS-01A	High	0.059963889926552	T cells CD4 memory activated
TCGA-L7-A56G-01A	Low	0.0	T cells CD4 memory activated
TCGA-LN-A4A9-01A	Low	0.0539002842260361	T cells CD4 memory activated
TCGA-LN-A7HW-01A	Low	0.0	T cells CD4 memory activated
TCGA-LN-A7HY-01A	High	0.0	T cells CD4 memory activated
TCGA-IG-A97I-01A	High	0.0	T cells CD4 memory activated
TCGA-LN-A7HX-01A	High	0.0368954692027009	T cells CD4 memory activated
TCGA-LN-A9FR-01A	Low	0.0361809491604263	T cells CD4 memory activated
TCGA-LN-A49P-01A	High	0.043487658289801	T cells CD4 memory activated
TCGA-LN-A5U6-01A	Low	0.0695825061493336	T cells CD4 memory activated
TCGA-VR-A8ER-01A	High	0.00594501076935	T cells CD4 memory activated
TCGA-LN-A4A1-01A	Low	0.0	T cells CD4 memory activated
TCGA-LN-A49X-01A	Low	0.0	T cells CD4 memory activated
TCGA-LN-A49M-01A	High	0.0048999726511585	T cells CD4 memory activated
TCGA-R6-A8WG-01A	High	0.002524833162361	T cells CD4 memory activated
TCGA-LN-A9FQ-01A	Low	0.0374604825097312	T cells CD4 memory activated
TCGA-LN-A7HZ-01A	High	0.125353507858993	T cells CD4 memory activated
TCGA-LN-A8I1-01A	Low	0.179355440073028	T cells CD4 memory activated
TCGA-L5-A8NL-01A	High	0.0106103912363705	T cells CD4 memory activated
TCGA-LN-A49W-01A	High	0.0645823253686512	T cells CD4 memory activated
TCGA-LN-A49O-01A	High	0.0040751918613101	T cells CD4 memory activated
TCGA-L5-A8NS-01A	High	0.0729154567042814	T cells CD4 memory activated
TCGA-2H-A9GI-01A	Low	0.0241815183753645	T cells CD4 memory activated
TCGA-IG-A97H-01A	Low	0.0	T cells CD4 memory activated
TCGA-IG-A7DP-01A	Low	0.0500516848291438	T cells CD4 memory activated
TCGA-LN-A49U-01A	Low	0.0777270059147034	T cells CD4 memory activated
TCGA-V5-AASV-01A	Low	0.119772600144325	T cells CD4 memory activated
TCGA-L5-A88S-01A	High	0.0	T cells CD4 memory activated
TCGA-LN-A4A8-01A	Low	0.0715177595370133	T cells CD4 memory activated
TCGA-IC-A6RF-01A	Low	0.0901443350194845	T cells CD4 memory activated
TCGA-R6-A8W5-01B	High	0.0009831165649615	T cells CD4 memory activated
TCGA-VR-AA7I-01A	Low	0.158620030866603	T cells CD4 memory activated
TCGA-IG-A51D-01A	Low	0.0551397719214785	T cells CD4 memory activated
TCGA-VR-AA4G-01A	High	0.0946705731732625	T cells CD4 memory activated
TCGA-VR-A8EZ-01A	High	0.0497248282550652	T cells CD4 memory activated
TCGA-VR-A8EU-01A	High	0.103569169841177	T cells CD4 memory activated
TCGA-IG-A4P3-01A	Low	0.0886182185992808	T cells CD4 memory activated
TCGA-S8-A6BV-01A	High	0.0	T cells CD4 memory activated
TCGA-IG-A3YC-01A	Low	0.0652512050200585	T cells CD4 memory activated
TCGA-IG-A3YA-01A	Low	0.0773676229399599	T cells CD4 memory activated
TCGA-L5-A8NQ-01A	Low	0.0	T cells CD4 memory activated
TCGA-JY-A939-01A	Low	0.0434997133415563	T cells CD4 memory activated
TCGA-LN-A4A5-01A	Low	0.0	T cells CD4 memory activated
TCGA-VR-A8EQ-01A	High	0.0	T cells CD4 memory activated
TCGA-L5-A4OE-01A	High	0.182223039023822	T cells CD4 memory activated
TCGA-JY-A93E-01A	High	0.0582314043293758	T cells CD4 memory activated
TCGA-LN-A5U7-01A	Low	0.094407432914565	T cells CD4 memory activated
TCGA-2H-A9GF-01A	High	0.0	T cells CD4 memory activated
TCGA-VR-A8EO-01A	Low	0.0	T cells CD4 memory activated
TCGA-L5-A8NT-01A	High	0.0037311410182723	T cells CD4 memory activated
TCGA-VR-A8EX-01A	Low	0.0	T cells CD4 memory activated
TCGA-L5-A4OU-01A	High	0.181786100107765	T cells CD4 memory activated
TCGA-JY-A93D-01A	Low	0.0128634139753162	T cells CD4 memory activated
TCGA-2H-A9GR-01A	Low	0.0	T cells CD4 memory activated
TCGA-VR-A8EY-01A	Low	0.0222996355508574	T cells CD4 memory activated
TCGA-JY-A938-01A	Low	0.0780487563203184	T cells CD4 memory activated
TCGA-L5-A4OS-01A	Low	0.0128914375579699	T cells CD4 memory activated
TCGA-VR-A8Q7-01A	Low	0.0941874967398363	T cells CD4 memory activated
TCGA-L5-A8NV-01A	High	0.0	T cells CD4 memory activated
TCGA-R6-A6Y0-01B	Low	0.015858035114311	T cells CD4 memory activated
TCGA-JY-A6FD-01A	Low	0.0438139093318177	T cells CD4 memory activated
TCGA-L5-A8NU-01A	Low	0.0515515760958678	T cells CD4 memory activated
TCGA-LN-A9FO-01A	High	0.0275748690475625	T cells follicular helper
TCGA-IG-A50L-01A	High	0.0	T cells follicular helper
TCGA-Z6-A8JE-01A	High	0.0	T cells follicular helper
TCGA-IG-A3YB-01A	Low	0.0245994711343912	T cells follicular helper
TCGA-Z6-AAPN-01A	High	0.0163133336695362	T cells follicular helper
TCGA-L5-A893-01A	Low	0.0016599709049432	T cells follicular helper
TCGA-L5-A43C-01A	Low	0.0	T cells follicular helper
TCGA-L5-A4OO-01A	High	0.0013851295367738	T cells follicular helper
TCGA-Z6-A8JD-01A	Low	0.0	T cells follicular helper
TCGA-V5-A7RC-06A	High	0.0	T cells follicular helper
TCGA-V5-A7RC-01B	High	0.0051524269669117	T cells follicular helper
TCGA-JY-A6FE-01A	Low	0.0085634792858536	T cells follicular helper
TCGA-LN-A5U5-01A	High	0.0341215356410459	T cells follicular helper
TCGA-IG-A8O2-01A	High	0.130686694481389	T cells follicular helper
TCGA-RE-A7BO-01A	High	0.0	T cells follicular helper
TCGA-2H-A9GK-01A	Low	0.0	T cells follicular helper
TCGA-L5-A8NM-01A	High	0.0111622456973802	T cells follicular helper
TCGA-R6-A6DN-01B	High	0.0967923807502711	T cells follicular helper
TCGA-VR-A8EW-01A	High	0.0503079952418286	T cells follicular helper
TCGA-V5-AASX-01A	Low	0.0612408978131747	T cells follicular helper
TCGA-IG-A6QS-01A	High	0.0	T cells follicular helper
TCGA-L7-A56G-01A	Low	0.0736166807992018	T cells follicular helper
TCGA-LN-A4A9-01A	Low	0.0438912374271139	T cells follicular helper
TCGA-LN-A7HW-01A	Low	0.0	T cells follicular helper
TCGA-LN-A7HY-01A	High	0.0	T cells follicular helper
TCGA-IG-A97I-01A	High	0.0495620159158159	T cells follicular helper
TCGA-LN-A7HX-01A	High	0.0	T cells follicular helper
TCGA-LN-A9FR-01A	Low	0.0	T cells follicular helper
TCGA-LN-A49P-01A	High	0.0433636762173185	T cells follicular helper
TCGA-LN-A5U6-01A	Low	0.0370872722326975	T cells follicular helper
TCGA-VR-A8ER-01A	High	0.0	T cells follicular helper
TCGA-LN-A4A1-01A	Low	0.0	T cells follicular helper
TCGA-LN-A49X-01A	Low	0.0236558651752618	T cells follicular helper
TCGA-LN-A49M-01A	High	0.0006298368920504	T cells follicular helper
TCGA-R6-A8WG-01A	High	0.0611396053665771	T cells follicular helper
TCGA-LN-A9FQ-01A	Low	0.0115314614498912	T cells follicular helper
TCGA-LN-A7HZ-01A	High	0.0438175582658203	T cells follicular helper
TCGA-LN-A8I1-01A	Low	0.120522479453172	T cells follicular helper
TCGA-L5-A8NL-01A	High	0.0115232228002683	T cells follicular helper
TCGA-LN-A49W-01A	High	0.0201166425239827	T cells follicular helper
TCGA-LN-A49O-01A	High	0.0	T cells follicular helper
TCGA-L5-A8NS-01A	High	0.0	T cells follicular helper
TCGA-2H-A9GI-01A	Low	0.0	T cells follicular helper
TCGA-IG-A97H-01A	Low	0.0	T cells follicular helper
TCGA-IG-A7DP-01A	Low	0.0244337571557035	T cells follicular helper
TCGA-LN-A49U-01A	Low	0.0	T cells follicular helper
TCGA-V5-AASV-01A	Low	0.0587264154567853	T cells follicular helper
TCGA-L5-A88S-01A	High	0.0	T cells follicular helper
TCGA-LN-A4A8-01A	Low	0.0436887041069342	T cells follicular helper
TCGA-IC-A6RF-01A	Low	0.0510209702377918	T cells follicular helper
TCGA-R6-A8W5-01B	High	0.0476162390733953	T cells follicular helper
TCGA-VR-AA7I-01A	Low	0.0568304743831307	T cells follicular helper
TCGA-IG-A51D-01A	Low	0.03393727504547	T cells follicular helper
TCGA-VR-AA4G-01A	High	0.020505712918732	T cells follicular helper
TCGA-VR-A8EZ-01A	High	0.0387128945570708	T cells follicular helper
TCGA-VR-A8EU-01A	High	0.0984830968884505	T cells follicular helper
TCGA-IG-A4P3-01A	Low	0.0655389715731545	T cells follicular helper
TCGA-S8-A6BV-01A	High	0.0	T cells follicular helper
TCGA-IG-A3YC-01A	Low	0.0431544729100815	T cells follicular helper
TCGA-IG-A3YA-01A	Low	0.0	T cells follicular helper
TCGA-L5-A8NQ-01A	Low	0.009952733215701	T cells follicular helper
TCGA-JY-A939-01A	Low	0.0	T cells follicular helper
TCGA-LN-A4A5-01A	Low	0.0	T cells follicular helper
TCGA-VR-A8EQ-01A	High	0.0163734153612397	T cells follicular helper
TCGA-L5-A4OE-01A	High	0.032400160835305	T cells follicular helper
TCGA-JY-A93E-01A	High	0.0	T cells follicular helper
TCGA-LN-A5U7-01A	Low	0.0194510438880835	T cells follicular helper
TCGA-2H-A9GF-01A	High	0.0268843072479604	T cells follicular helper
TCGA-VR-A8EO-01A	Low	0.0632471423323585	T cells follicular helper
TCGA-L5-A8NT-01A	High	0.0198223087266173	T cells follicular helper
TCGA-VR-A8EX-01A	Low	0.102609339472167	T cells follicular helper
TCGA-L5-A4OU-01A	High	0.0100515725346744	T cells follicular helper
TCGA-JY-A93D-01A	Low	0.0	T cells follicular helper
TCGA-2H-A9GR-01A	Low	0.0230561638159801	T cells follicular helper
TCGA-VR-A8EY-01A	Low	0.0157399362595046	T cells follicular helper
TCGA-JY-A938-01A	Low	0.0229133410748146	T cells follicular helper
TCGA-L5-A4OS-01A	Low	0.0105775350760189	T cells follicular helper
TCGA-VR-A8Q7-01A	Low	0.0061959185284796	T cells follicular helper
TCGA-L5-A8NV-01A	High	0.0	T cells follicular helper
TCGA-R6-A6Y0-01B	Low	0.0147318819169866	T cells follicular helper
TCGA-JY-A6FD-01A	Low	0.0	T cells follicular helper
TCGA-L5-A8NU-01A	Low	0.0338507248611962	T cells follicular helper
TCGA-LN-A9FO-01A	High	0.0630438561657775	T cells regulatory (Tregs)
TCGA-IG-A50L-01A	High	0.0	T cells regulatory (Tregs)
TCGA-Z6-A8JE-01A	High	0.0309285085539558	T cells regulatory (Tregs)
TCGA-IG-A3YB-01A	Low	0.14165800054108	T cells regulatory (Tregs)
TCGA-Z6-AAPN-01A	High	0.0181774859815377	T cells regulatory (Tregs)
TCGA-L5-A893-01A	Low	0.130345657120358	T cells regulatory (Tregs)
TCGA-L5-A43C-01A	Low	0.0292935585327472	T cells regulatory (Tregs)
TCGA-L5-A4OO-01A	High	0.0153890418447722	T cells regulatory (Tregs)
TCGA-Z6-A8JD-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-V5-A7RC-06A	High	0.0	T cells regulatory (Tregs)
TCGA-V5-A7RC-01B	High	0.0	T cells regulatory (Tregs)
TCGA-JY-A6FE-01A	Low	0.0137512534210571	T cells regulatory (Tregs)
TCGA-LN-A5U5-01A	High	0.0061914630591852	T cells regulatory (Tregs)
TCGA-IG-A8O2-01A	High	0.0638095985969106	T cells regulatory (Tregs)
TCGA-RE-A7BO-01A	High	0.0525145059468045	T cells regulatory (Tregs)
TCGA-2H-A9GK-01A	Low	0.080372322629728	T cells regulatory (Tregs)
TCGA-L5-A8NM-01A	High	0.0453991446367816	T cells regulatory (Tregs)
TCGA-R6-A6DN-01B	High	0.0088214655012376	T cells regulatory (Tregs)
TCGA-VR-A8EW-01A	High	0.0220430269155283	T cells regulatory (Tregs)
TCGA-V5-AASX-01A	Low	0.114156410876519	T cells regulatory (Tregs)
TCGA-IG-A6QS-01A	High	0.0	T cells regulatory (Tregs)
TCGA-L7-A56G-01A	Low	0.0055398663499158	T cells regulatory (Tregs)
TCGA-LN-A4A9-01A	Low	0.0378957207409446	T cells regulatory (Tregs)
TCGA-LN-A7HW-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-LN-A7HY-01A	High	0.0069206811077053	T cells regulatory (Tregs)
TCGA-IG-A97I-01A	High	0.0	T cells regulatory (Tregs)
TCGA-LN-A7HX-01A	High	0.0026176607720036	T cells regulatory (Tregs)
TCGA-LN-A9FR-01A	Low	0.0198465068953271	T cells regulatory (Tregs)
TCGA-LN-A49P-01A	High	0.0459082086255022	T cells regulatory (Tregs)
TCGA-LN-A5U6-01A	Low	0.0484740581165053	T cells regulatory (Tregs)
TCGA-VR-A8ER-01A	High	0.0289817860908468	T cells regulatory (Tregs)
TCGA-LN-A4A1-01A	Low	0.0091739152067168	T cells regulatory (Tregs)
TCGA-LN-A49X-01A	Low	0.0321560974815865	T cells regulatory (Tregs)
TCGA-LN-A49M-01A	High	0.0	T cells regulatory (Tregs)
TCGA-R6-A8WG-01A	High	0.114301792252214	T cells regulatory (Tregs)
TCGA-LN-A9FQ-01A	Low	0.0472766888876798	T cells regulatory (Tregs)
TCGA-LN-A7HZ-01A	High	0.0202832562435962	T cells regulatory (Tregs)
TCGA-LN-A8I1-01A	Low	0.0164800039374932	T cells regulatory (Tregs)
TCGA-L5-A8NL-01A	High	0.0198957343373132	T cells regulatory (Tregs)
TCGA-LN-A49W-01A	High	0.0449153646594765	T cells regulatory (Tregs)
TCGA-LN-A49O-01A	High	0.0	T cells regulatory (Tregs)
TCGA-L5-A8NS-01A	High	0.0941487376914545	T cells regulatory (Tregs)
TCGA-2H-A9GI-01A	Low	0.0107154621536758	T cells regulatory (Tregs)
TCGA-IG-A97H-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-IG-A7DP-01A	Low	0.131855956118245	T cells regulatory (Tregs)
TCGA-LN-A49U-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-V5-AASV-01A	Low	0.0435637332983326	T cells regulatory (Tregs)
TCGA-L5-A88S-01A	High	0.0	T cells regulatory (Tregs)
TCGA-LN-A4A8-01A	Low	0.0789246352722737	T cells regulatory (Tregs)
TCGA-IC-A6RF-01A	Low	0.0278476854863112	T cells regulatory (Tregs)
TCGA-R6-A8W5-01B	High	0.017687800375817	T cells regulatory (Tregs)
TCGA-VR-AA7I-01A	Low	0.0265211044391233	T cells regulatory (Tregs)
TCGA-IG-A51D-01A	Low	0.0217394637972908	T cells regulatory (Tregs)
TCGA-VR-AA4G-01A	High	0.0	T cells regulatory (Tregs)
TCGA-VR-A8EZ-01A	High	0.0265477780790496	T cells regulatory (Tregs)
TCGA-VR-A8EU-01A	High	0.0069474870172762	T cells regulatory (Tregs)
TCGA-IG-A4P3-01A	Low	0.0712692827449989	T cells regulatory (Tregs)
TCGA-S8-A6BV-01A	High	0.0617152415825267	T cells regulatory (Tregs)
TCGA-IG-A3YC-01A	Low	0.0908196096176413	T cells regulatory (Tregs)
TCGA-IG-A3YA-01A	Low	0.0458985422263446	T cells regulatory (Tregs)
TCGA-L5-A8NQ-01A	Low	0.0356513607164342	T cells regulatory (Tregs)
TCGA-JY-A939-01A	Low	0.0605037231073524	T cells regulatory (Tregs)
TCGA-LN-A4A5-01A	Low	0.0195443219560587	T cells regulatory (Tregs)
TCGA-VR-A8EQ-01A	High	0.108004097897905	T cells regulatory (Tregs)
TCGA-L5-A4OE-01A	High	0.0185101963579297	T cells regulatory (Tregs)
TCGA-JY-A93E-01A	High	0.0686265661128557	T cells regulatory (Tregs)
TCGA-LN-A5U7-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-2H-A9GF-01A	High	0.107982250791514	T cells regulatory (Tregs)
TCGA-VR-A8EO-01A	Low	0.0158944403527399	T cells regulatory (Tregs)
TCGA-L5-A8NT-01A	High	0.0521216460346138	T cells regulatory (Tregs)
TCGA-VR-A8EX-01A	Low	0.0830846780430297	T cells regulatory (Tregs)
TCGA-L5-A4OU-01A	High	0.0126253556148889	T cells regulatory (Tregs)
TCGA-JY-A93D-01A	Low	0.0467694116340042	T cells regulatory (Tregs)
TCGA-2H-A9GR-01A	Low	0.126899478053129	T cells regulatory (Tregs)
TCGA-VR-A8EY-01A	Low	0.0174076453609705	T cells regulatory (Tregs)
TCGA-JY-A938-01A	Low	0.100544043979873	T cells regulatory (Tregs)
TCGA-L5-A4OS-01A	Low	0.0042860564368603	T cells regulatory (Tregs)
TCGA-VR-A8Q7-01A	Low	0.0115348875607409	T cells regulatory (Tregs)
TCGA-L5-A8NV-01A	High	0.0995886577340336	T cells regulatory (Tregs)
TCGA-R6-A6Y0-01B	Low	0.0773882127335953	T cells regulatory (Tregs)
TCGA-JY-A6FD-01A	Low	0.0	T cells regulatory (Tregs)
TCGA-L5-A8NU-01A	Low	0.158117037226577	T cells regulatory (Tregs)
TCGA-LN-A9FO-01A	High	0.0	T cells gamma delta
TCGA-IG-A50L-01A	High	0.0	T cells gamma delta
TCGA-Z6-A8JE-01A	High	0.0	T cells gamma delta
TCGA-IG-A3YB-01A	Low	0.0	T cells gamma delta
TCGA-Z6-AAPN-01A	High	0.0226855577260684	T cells gamma delta
TCGA-L5-A893-01A	Low	0.0	T cells gamma delta
TCGA-L5-A43C-01A	Low	0.0	T cells gamma delta
TCGA-L5-A4OO-01A	High	0.0	T cells gamma delta
TCGA-Z6-A8JD-01A	Low	0.0	T cells gamma delta
TCGA-V5-A7RC-06A	High	0.0	T cells gamma delta
TCGA-V5-A7RC-01B	High	0.004590943860366	T cells gamma delta
TCGA-JY-A6FE-01A	Low	0.0	T cells gamma delta
TCGA-LN-A5U5-01A	High	0.0	T cells gamma delta
TCGA-IG-A8O2-01A	High	0.0	T cells gamma delta
TCGA-RE-A7BO-01A	High	0.0	T cells gamma delta
TCGA-2H-A9GK-01A	Low	0.0	T cells gamma delta
TCGA-L5-A8NM-01A	High	0.0	T cells gamma delta
TCGA-R6-A6DN-01B	High	0.0	T cells gamma delta
TCGA-VR-A8EW-01A	High	0.0	T cells gamma delta
TCGA-V5-AASX-01A	Low	0.0	T cells gamma delta
TCGA-IG-A6QS-01A	High	0.0	T cells gamma delta
TCGA-L7-A56G-01A	Low	0.0	T cells gamma delta
TCGA-LN-A4A9-01A	Low	0.0	T cells gamma delta
TCGA-LN-A7HW-01A	Low	0.0	T cells gamma delta
TCGA-LN-A7HY-01A	High	0.0227451147497113	T cells gamma delta
TCGA-IG-A97I-01A	High	0.0	T cells gamma delta
TCGA-LN-A7HX-01A	High	0.0	T cells gamma delta
TCGA-LN-A9FR-01A	Low	0.0	T cells gamma delta
TCGA-LN-A49P-01A	High	0.0	T cells gamma delta
TCGA-LN-A5U6-01A	Low	0.0	T cells gamma delta
TCGA-VR-A8ER-01A	High	0.0	T cells gamma delta
TCGA-LN-A4A1-01A	Low	0.0	T cells gamma delta
TCGA-LN-A49X-01A	Low	0.0	T cells gamma delta
TCGA-LN-A49M-01A	High	0.0	T cells gamma delta
TCGA-R6-A8WG-01A	High	0.0	T cells gamma delta
TCGA-LN-A9FQ-01A	Low	0.0	T cells gamma delta
TCGA-LN-A7HZ-01A	High	0.0	T cells gamma delta
TCGA-LN-A8I1-01A	Low	0.0114256531789911	T cells gamma delta
TCGA-L5-A8NL-01A	High	0.0	T cells gamma delta
TCGA-LN-A49W-01A	High	0.0	T cells gamma delta
TCGA-LN-A49O-01A	High	0.0	T cells gamma delta
TCGA-L5-A8NS-01A	High	0.0	T cells gamma delta
TCGA-2H-A9GI-01A	Low	0.0	T cells gamma delta
TCGA-IG-A97H-01A	Low	0.0	T cells gamma delta
TCGA-IG-A7DP-01A	Low	0.0	T cells gamma delta
TCGA-LN-A49U-01A	Low	0.0	T cells gamma delta
TCGA-V5-AASV-01A	Low	0.0	T cells gamma delta
TCGA-L5-A88S-01A	High	0.0	T cells gamma delta
TCGA-LN-A4A8-01A	Low	0.0	T cells gamma delta
TCGA-IC-A6RF-01A	Low	0.0	T cells gamma delta
TCGA-R6-A8W5-01B	High	0.0	T cells gamma delta
TCGA-VR-AA7I-01A	Low	0.0	T cells gamma delta
TCGA-IG-A51D-01A	Low	0.0	T cells gamma delta
TCGA-VR-AA4G-01A	High	0.0	T cells gamma delta
TCGA-VR-A8EZ-01A	High	0.0	T cells gamma delta
TCGA-VR-A8EU-01A	High	0.0153789982156706	T cells gamma delta
TCGA-IG-A4P3-01A	Low	0.0	T cells gamma delta
TCGA-S8-A6BV-01A	High	0.0	T cells gamma delta
TCGA-IG-A3YC-01A	Low	0.0	T cells gamma delta
TCGA-IG-A3YA-01A	Low	0.0	T cells gamma delta
TCGA-L5-A8NQ-01A	Low	0.0	T cells gamma delta
TCGA-JY-A939-01A	Low	0.0	T cells gamma delta
TCGA-LN-A4A5-01A	Low	0.0	T cells gamma delta
TCGA-VR-A8EQ-01A	High	0.0	T cells gamma delta
TCGA-L5-A4OE-01A	High	0.0	T cells gamma delta
TCGA-JY-A93E-01A	High	0.0	T cells gamma delta
TCGA-LN-A5U7-01A	Low	0.0	T cells gamma delta
TCGA-2H-A9GF-01A	High	0.0	T cells gamma delta
TCGA-VR-A8EO-01A	Low	0.0	T cells gamma delta
TCGA-L5-A8NT-01A	High	0.0	T cells gamma delta
