ID	Activated B cell	Activated CD4 T cell	Activated CD8 T cell	Activated dendritic cell	CD56bright natural killer cell	CD56dim natural killer cell	Central memory CD4 T cell	Central memory CD8 T cell	Effector memeory CD4 T cell	Effector memeory CD8 T cell	Eosinophil	Gamma delta T cell	Immature  B cell	Immature dendritic cell	Macrophage	Mast cell	Memory B cell	Monocyte	Myeloid derived suppressor cell	Natural killer cell	Natural killer T cell	Neutrophil	Plasmacytoid dendritic cell	Regulatory T cell	T follicular helper cell	Type 1 T helper cell	Type 17 T helper cell	Type 2 T helper cell
TCGA-CV-7252-01A	-0.165646134217541	0.251292962138706	0.253130943950686	0.285430774477189	0.327327408690838	0.330354020223596	0.576712407360938	0.376393237122875	0.148639894495028	0.214227708851696	-0.0919731881872215	0.326460356462769	-0.0377912146496358	0.391736211716871	-0.00128790909993083	-0.0342011630701246	0.132802384074274	0.369759935528927	0.326406860397751	0.299140143166737	0.150114707616298	-0.0163060117304792	0.387749752730281	0.199445372838668	0.150447346569596	0.156236686446319	-0.0269170783380013	0.188671399246075
TCGA-CN-4734-01A	-0.167546140506763	0.332702437956303	0.395611254953341	0.343869687262656	0.314596966260724	0.328729938611554	0.562090886350742	0.375160846838108	0.21467717442099	0.286644205850917	-0.0632032162966864	0.333499919518357	0.0547925062585453	0.376348494720097	0.00669055458706592	0.0783881676018807	0.139978750457392	0.36501451604748	0.431982869173617	0.298554273787533	0.161450770655566	0.0585196753713277	0.37308831213606	0.273708079295834	0.225634118101431	0.195495391277325	0.0388953629300408	0.179630078687273
TCGA-CR-7382-01A	-0.0378365455902903	0.347945848887721	0.348587345912864	0.276887908614099	0.332084092090709	0.328560460680031	0.578055703716999	0.448391961389887	0.267173426664138	0.351184342239853	0.0161543990173889	0.373452053487747	0.13619493814389	0.409716453649128	0.142347182708489	0.200172819405364	0.134370203139952	0.398197661071649	0.513330706421439	0.398496934852037	0.175723314805191	0.00598136417326032	0.42199548489582	0.410238991952941	0.257011972289826	0.256859679625772	0.0115778315413913	0.195576191652421
TCGA-CV-7433-01A	-0.116833465363697	0.323382595324783	0.450866895342851	0.314465849193178	0.309378672714954	0.370013013007927	0.588491867874515	0.423771754891534	0.202153730959413	0.321268003913334	-0.140018901526325	0.394949590863782	0.0565728753999767	0.384048830856703	0.145586259346787	0.0152232575557516	0.106154721538709	0.378974420652823	0.527067253541125	0.348587681161461	0.194970080457187	0.0317447595587217	0.392544775193994	0.417320217854539	0.268145486279071	0.250652718344515	0.0234395191408431	0.17968282853349
TCGA-CN-6023-01A	-0.0583920060580912	0.380764028811598	0.416203664576615	0.277995866776754	0.315864369510719	0.355426521365092	0.511609124088705	0.356479921667295	0.174411008032064	0.244223842910842	-0.14537054522104	0.283840063584031	0.0933039576262301	0.44123618473833	0.0635292450917547	0.00400503860336078	0.153744698025725	0.374125796428457	0.413287540277245	0.287155264660693	0.144046473181912	-0.272712173172602	0.353023072199041	0.170829633129446	0.184327849409769	0.157222533803674	-0.0978009437315523	0.0988301087960208
TCGA-CV-6933-01A	-0.238310541085367	0.187115615740589	0.189653177711477	0.295528923672601	0.32870624375496	0.361176945334222	0.573721636634798	0.394075647998936	0.15506849682249	0.200669624867502	-0.183754097308077	0.38274832009046	-0.0432947263659501	0.394904582396515	0.121732766968707	0.064941318338741	0.0482881221973676	0.345791644032535	0.444874228186866	0.274081074543531	0.160052808142516	-0.0417673317521997	0.368333493549862	0.340954177557381	0.235382427687412	0.156255547829177	-0.0400200995104619	0.162034412920992
TCGA-BA-6870-01A	0.0698343904551616	0.260189321244062	0.260931326497976	0.280492215949992	0.316852227202979	0.356510692684774	0.544462938671617	0.311983951994225	0.154294938957099	0.187621098600443	-0.120619697940863	0.323405967882909	0.0335633591806658	0.373582434507234	0.0209811597147073	0.0779892633780794	0.151588522213208	0.347188930780827	0.348742247507078	0.258165891835986	0.10667452237882	0.0451032259288182	0.376588887570476	0.170037592632545	0.165575650492973	0.16892125415276	-0.0223714703278543	0.0989224291666799
TCGA-DQ-5630-01A	-0.115900981503912	0.246426532868639	0.423895574478964	0.328214269063303	0.323916827689301	0.334113064675045	0.56326283766331	0.38523320995965	0.188492812914001	0.31920964098382	-0.131891740950553	0.341640353240027	0.00971654652230201	0.38968542324675	0.117662488663503	0.0243721206036236	0.095825231282914	0.343125103907714	0.428239074231694	0.341798277870535	0.178928257624024	0.0228637986817427	0.395439663875458	0.277169988772416	0.224484938126166	0.205050903641214	0.0345300865942836	0.15756407806473
TCGA-BA-4074-01A	-0.203369365865541	0.321291378479438	0.236822890206137	0.273502635677761	0.324497942091033	0.312531024975435	0.494802210567314	0.326770027638845	0.188358164964278	0.172317813700075	-0.198992205818544	0.356834187375292	-0.115669981660414	0.407050807521583	0.0601977800048802	0.00382650731987752	0.109451208126396	0.319302228598605	0.289206983909955	0.24822585784323	0.145552880795475	-0.0913293243762137	0.327954655679326	0.209948701296916	0.137762523975185	0.165658472123642	-0.0337760590797998	0.226694903258008
TCGA-IQ-A61J-01A	-0.246749552607635	0.150887315615892	0.276295336218011	0.26477870910503	0.340410740936819	0.383197802163149	0.552192266142307	0.371272456831442	0.20337221173907	0.233229543882754	-0.149544140103828	0.32120352824688	-0.0317803514743246	0.369193090785869	0.00811489526421354	0.11147815106032	0.0964627397491628	0.335786547045632	0.358771146664758	0.339652963015106	0.133972682143126	-0.0110902705432622	0.406548936196133	0.243287990419493	0.209674175979763	0.147070735422055	-0.0265407279613531	0.151283486953283
TCGA-CR-7379-01A	-0.195622083811211	0.257555144121376	0.160843383829188	0.248511767996373	0.304127418308404	0.375160056023094	0.539163759860066	0.45439265686663	0.145045607751397	0.187036977749133	-0.0698236292043242	0.35821817349971	-0.0451569454520526	0.40415561527349	0.0598553658781072	0.141289078673204	0.0724020894768515	0.353995251400542	0.348062891847284	0.282401728489707	0.123188372997159	0.128512830483512	0.404253399668388	0.28122812529448	0.207992911288047	0.154540191236709	-0.0232385733184174	0.151675915647346
TCGA-CN-4742-01A	-0.145332334332216	0.197025953209998	0.207459317436997	0.242747777181918	0.309176491105649	0.340965810503177	0.535900718858374	0.386670410403579	0.204602560086758	0.200219280773775	-0.165575732258054	0.329594145342119	-0.00428161598513748	0.367229100430238	0.0239173068030613	0.00294769586255387	0.126375383795078	0.356734530961831	0.346252989552614	0.313213536456579	0.113695729526378	0.148961699343727	0.43582402975405	0.259719834741618	0.210898444182252	0.133484695037878	-0.00154338679436518	0.131844050814818
TCGA-CV-A461-01A	-0.0615041623725445	0.291822339988705	0.487002802853559	0.284588486247629	0.355155240050686	0.315618740945045	0.590781040534383	0.358276613261847	0.161199440676232	0.299552463503702	-0.137151032256017	0.366969382662903	0.0518734411963458	0.367480268807384	0.0382033452198911	0.0180341569305385	0.0991266120944607	0.305899348442996	0.482251843833752	0.250965795025596	0.122674095728029	-0.112383690943361	0.375675668517757	0.27542762974311	0.256653789344826	0.180549293676046	-0.0389316343248544	0.140925441231467
TCGA-CR-7374-01A	-0.0634063757945219	0.280454094054885	0.243340042002395	0.215045900675664	0.328073450816764	0.319721601332682	0.53437888306491	0.38679207779581	0.147115440239125	0.158126865735451	-0.0839666625050002	0.293125969148376	-0.0085859569845612	0.3391957939889	-0.0101464497832639	0.013766685178634	0.134654148535382	0.354653221112252	0.26002487743135	0.236769252527791	0.0539722891359316	-0.133667920344725	0.379124867966466	0.114341283880984	0.127775579847578	0.114612412389756	-0.066663385719759	0.166630064124456
TCGA-F7-A61S-01A	-0.117759474408694	0.294819512806277	0.415065477821626	0.259525763166193	0.357267980753086	0.320903856553587	0.559884025747392	0.321017565086903	0.174552821613185	0.259557565080783	-0.155867959508326	0.361188623768124	0.0032563260842734	0.365578244317607	-0.0114380159110994	-0.0183415264764783	0.0743046100575843	0.327895925771839	0.393303027311219	0.217379096595878	0.167081459216019	0.0641201808965903	0.369548835577112	0.194862170900956	0.172571229507952	0.15406696557534	-0.00475437628186005	0.169772391491674
TCGA-BA-A6D8-01A	-0.201287289418956	0.101133200982418	0.230896244244797	0.206323893458711	0.340567096811667	0.359943748041526	0.488274858755739	0.293593496759366	0.142749759379441	0.1438463759705	-0.131506598305318	0.296032228346881	-0.162361299614439	0.347254406899071	0.110892488995648	0.0503396213927345	0.0811000143195862	0.37548902959722	0.280820280801204	0.240876498679537	0.0776295227182052	-0.202404938442698	0.370160526639654	0.11729541896847	0.144183839859052	0.101556104508993	-0.0376599422253208	0.0361123995016581
TCGA-CV-5973-01A	-0.316055558452151	0.108937576315339	0.15099054533131	0.224403579421787	0.339493569354413	0.336353547071473	0.487808355522541	0.315377496781318	0.0854137047881706	0.123299566320848	-0.129226277211033	0.333037709579777	-0.128792623387119	0.336732693923156	0.00626660593901921	0.0386751952538531	-0.0326413089418063	0.367177196520532	0.268103054017891	0.229033243940866	0.109908508730411	0.0922162920126483	0.388760615446288	0.148826705217148	0.118464454518551	0.0564421150078305	0.0101369914721569	0.0746726361800776
TCGA-CR-7389-01A	-0.0907397272138678	0.129161762303343	0.157935414413966	0.251053332353195	0.282779998416878	0.340746252588654	0.517498035069722	0.365722630569906	0.182842460735627	0.220385596225571	-0.110205517393732	0.372898874087926	0.0264080837933129	0.389735461180704	0.042990966532716	0.0695500368730817	0.0947844824588672	0.37497077856198	0.345816965877307	0.30004575617031	0.0786023434017547	0.0438496702327767	0.434097289406515	0.228417322938066	0.206377216346146	0.156441416457012	-0.0054080257170959	0.154656622694504
TCGA-CN-6017-01A	0.114181692718823	0.311839082043998	0.500745392402342	0.322602812892903	0.307514703128927	0.358217187958275	0.583605247120194	0.43260152722229	0.262977417497786	0.384878023292287	0.00590611493364364	0.363878705304161	0.171481190102485	0.429269108866711	0.100986286401745	0.167081382512186	0.10808576860298	0.396065323194501	0.554362436594418	0.395267222291264	0.196962148196033	-0.076453192227632	0.415981639220078	0.385576931779189	0.272519174006465	0.280621807098338	0.0135601446145403	0.173199859633811
TCGA-CR-6484-01A	-0.00150956099101563	0.35497857367261	0.369520006334821	0.323355136331433	0.301816003316003	0.387981015183536	0.568955999671735	0.398968925513777	0.230043827196599	0.330003348669786	-0.0717405480363905	0.359780061201266	0.100164967894	0.393679115981367	0.136783044040639	0.0953779935830115	0.0545514995661745	0.377466622468673	0.524327397180046	0.361659637510921	0.130528524633844	0.11831710836375	0.389799632455987	0.374689979469548	0.26606300292566	0.235355271301004	0.0360421626268235	0.156175584064271
TCGA-CR-6493-01A	-0.223674222594289	0.222604079986478	0.142724058082031	0.206004414295057	0.325970237274102	0.291144474853073	0.520680569589603	0.307040147900824	0.171956901801016	0.182784271931424	-0.222376179161514	0.301820202233727	-0.105244273842892	0.356717354374033	-0.0576395609998827	-0.0619111894680439	0.0974534395403289	0.340069248301257	0.233026452642658	0.248934413928773	0.107806852773513	-0.0150907967049512	0.323985258478835	0.157641362012278	0.0961220813403231	0.0814055060884226	-0.0767275351959387	0.163180486674723
TCGA-BA-4076-01A	-0.298241954293275	0.206922413005374	0.16613337264696	0.25829268895012	0.34784268191904	0.346567524711642	0.509379743965841	0.289731843292263	0.144119246432369	0.101820048565917	-0.167659255787134	0.333606593984163	-0.152399010867922	0.332946948872151	-0.0739806160599067	-0.0271328349638105	0.0502466829660985	0.34684424551711	0.181355560898159	0.232003873510144	0.0746195071039665	-0.0138464233463317	0.379036499237112	0.11996896552911	0.126142584926439	0.105457363749916	0.00548068868234164	0.130153151043548
TCGA-CV-5979-01A	-0.256267604567903	0.22007230781329	0.161979788773241	0.221607068270391	0.322543945656622	0.382691652705411	0.544855009980257	0.305593419685791	0.168674192283198	0.14045447123933	-0.196206616527133	0.322706734961188	-0.0912205211662505	0.353015925224958	-0.00647168864485278	-0.0487340891103455	0.0880776746275221	0.340538016171083	0.236599627505168	0.273404542152623	0.132549574495355	-0.111592523090058	0.351866849009757	0.175323233327779	0.121766612836938	0.0762977397381836	-0.100623323232087	0.19214002402326
TCGA-QK-AA3K-01A	-0.228214880033309	0.314640479549244	0.351040169574581	0.250794688021736	0.283372161656657	0.364013045655685	0.524667275845723	0.380271170339885	0.206410989328414	0.252008238759634	-0.0823404795592876	0.338376910934085	-0.0405059378698555	0.313980256006883	0.118072875732227	0.00799412016229302	0.160388412374471	0.34911439248866	0.40024461805934	0.303796746942503	0.166281850568229	-0.2307315247571	0.379268715813698	0.306594222230957	0.13861572580937	0.200470488526464	-0.0864016647427198	0.162154709164374
TCGA-BB-4224-01A	-0.264853204431377	0.220977251174456	0.156607295805902	0.239701443687478	0.306189950755528	0.28898509285435	0.478152085095716	0.304047348399721	0.145065748990392	0.0817031987674579	-0.12242763884191	0.291246496761522	-0.157702439080411	0.373999505752148	-0.0607637398066523	-0.113686525647525	0.113095902423691	0.299803537137426	0.201198237595184	0.156481996095101	0.044600875360816	-0.0477779643085552	0.329821442812739	0.0919268421929264	0.159269634619326	0.0627648410867976	-0.0647902239420381	0.197410545727574
TCGA-UF-A71B-01A	-0.129212690670886	0.266262262825412	0.226807721800285	0.265291348410527	0.298377778695215	0.31212450504773	0.529372055600522	0.362055792134648	0.184325652962103	0.196197135761207	-0.161611790226938	0.327348016988581	-0.073325442663306	0.391752411947629	0.0127310907839173	0.00946410808669642	0.0394251771857374	0.321939818946845	0.348523315452353	0.237205591252611	0.117312596761322	0.041737266770392	0.389234844870421	0.16562553722623	0.149724383076725	0.144132690072609	-0.0326592633709492	0.203739563006008
TCGA-CR-7402-01A	-0.11056226504073	0.227515447242007	0.23656591016417	0.233330882518627	0.336525805536577	0.312791480864371	0.505783375057327	0.319358693439269	0.115332810455368	0.203320998158556	-0.156573718361247	0.264742840121842	0.00900379189468704	0.398230498197477	-0.069838709786476	-0.0114032863179195	0.118701369041805	0.328093797271995	0.283353492700547	0.276551915394715	0.10373606418089	-0.103899763980907	0.409872855539908	0.0939697936222862	0.139127896772145	0.15309616473427	-0.0254354911863242	0.15832318746267
TCGA-CN-4735-01A	-0.127595054515843	0.334093228432502	0.318742465125939	0.315733136565683	0.347766407014757	0.369422086477607	0.556438362101408	0.324348210874281	0.186018831389836	0.261250288773136	-0.10240051830063	0.293775164778986	0.0238167417054571	0.37612458015724	0.0931159665239497	0.0612719366569005	0.190496562902462	0.314930968843427	0.441422325876546	0.316552673125334	0.197637882376038	-0.210344244933279	0.365660423127265	0.28903280188251	0.15165398210337	0.207924092713094	-0.0159774436929005	0.222774435523792
TCGA-CV-6936-01A	-0.184261372504901	0.286538917084859	0.316076195911192	0.287841905071225	0.327778691334016	0.349243958949405	0.514332601958291	0.321613067746847	0.171931818139166	0.27241272889308	-0.200474782419286	0.357573958899221	-0.0584148565267515	0.360482076235191	-7.27787377419522e-05	0.0167455559950808	0.0887056947911896	0.332110628995893	0.325283891954381	0.27849587244661	0.0933359294523877	-0.00817047331620601	0.331987315694818	0.138258800689083	0.126599426409343	0.132275794897145	-0.00299578770585197	0.168276079779909
TCGA-BA-5152-01A	-0.104602035420495	0.347912679591831	0.396468274981889	0.277586245852333	0.340293059556074	0.33108495728521	0.569818084402031	0.359099403217129	0.165963907128084	0.275874005330243	-0.0875080386730453	0.340834006578524	0.0333494292998504	0.398348820889956	0.0799226856746003	0.0767305875014998	0.146078679364433	0.35489964341178	0.428932583398382	0.305175700985137	0.155391644827194	0.0275606795094061	0.376006620771572	0.291304041244171	0.176732838630374	0.185668073978521	0.0374533859333541	0.154769300112469
TCGA-CR-5247-01A	-0.288615372062552	0.0988719524936831	0.127200094452415	0.199288808619483	0.311349208979092	0.31564562265742	0.524320218043026	0.36372241044139	0.169492285038838	0.119700615937394	-0.254745683090178	0.298334582299097	-0.137878963733268	0.354844850535915	-0.0508625694962122	-0.013423348030562	0.14163112949352	0.33554324209317	0.12072011078139	0.248609455391245	0.118672082195403	-0.249993828725542	0.346870203391873	0.107930310962101	0.1103555447133	0.110925815970519	-0.0732760621704915	0.156888171765199
TCGA-MT-A7BN-01A	-0.103829690525775	0.223478671023103	0.393502391242825	0.26208411817742	0.301102099656188	0.374190112829547	0.487566148154448	0.354134646800655	0.126821347842104	0.210155511087305	-0.0607208198108182	0.336631133900046	-0.0553106894721888	0.335858594471001	0.0991219628100289	0.157611089904466	0.00222895666266789	0.366198949909127	0.458475962319262	0.267053171305867	0.115122690082452	-0.177948124037962	0.400029139046235	0.271439098565752	0.170239051527062	0.188755145213322	0.00151194025199431	0.103730756306329
TCGA-QK-A8Z7-01A	-0.207408228119093	0.2025863322232	0.155940556669478	0.175186586902313	0.328388540560905	0.359752989422708	0.506630640925479	0.285485121094625	0.132905041321939	0.0700403896617203	-0.191888079491028	0.228280866101307	-0.10570867948182	0.289360874823109	-0.0416822535698971	-0.0777246643624851	0.0132899568354934	0.306973612198022	0.239170105508519	0.210288243639558	0.0529419222803079	-0.26446070832935	0.328751277474473	0.00124373855232825	0.104633872265932	0.0670964600196711	-0.0885093725506934	-0.025273828562424
TCGA-CV-A45Q-01A	-0.275014959045834	0.152911977474038	0.319671055810458	0.22554364661194	0.313458028881871	0.301828910851327	0.486424054228551	0.323724943327567	0.109412746345919	0.184203272144855	-0.127487137347518	0.288703523921987	-0.116333907818178	0.324554309408679	0.027972283422739	0.0189648324224062	0.0328533592501366	0.358003106692732	0.301978676655101	0.209343046251529	0.0926129761102154	0.117984918030836	0.349900335127986	0.150302901200166	0.128347707024484	0.0983034010345858	0.0110748862203269	0.108653368710113
TCGA-P3-A6T2-01A	-0.270279288832824	0.293296264810876	0.187786377026445	0.210635966538293	0.318551394225383	0.260572145808825	0.531997788959028	0.319974910361925	0.203880604117198	0.170839491211992	-0.138039421989962	0.307643165258729	-0.144561216720589	0.360442810797359	-0.0242729732365814	-0.0439994609059066	0.0968365386528489	0.329319374133231	0.26619612463875	0.246214809147813	0.122792118833334	-0.0363468890803182	0.34113748632292	0.185079334671682	0.0841701183539983	0.114766700193524	-0.0560842421862797	0.215541849146325
TCGA-BA-4078-01A	-0.223589592876985	0.250273080772669	0.189633902678668	0.263110257975808	0.326103028010269	0.283725304608774	0.494548050753133	0.349406383611978	0.222079456996764	0.162859768704402	-0.138532245363833	0.294874822839717	-0.066831326232931	0.35372837110727	0.0220159146890967	-0.00888429845612761	0.1603316003938	0.318625938331632	0.316420961379825	0.275766750087762	0.105968285656897	-0.308463068838303	0.411621675834377	0.185665936176911	0.155333614901736	0.135625842916607	-0.0535225090618144	0.129438680598747
TCGA-CV-6952-01A	-0.147017789528748	0.276032473312415	0.29267825014531	0.269927132064085	0.325015916526756	0.308627434609123	0.526637830754928	0.33753873101878	0.172016564777122	0.250273404469954	-0.0901323181320357	0.344031998092881	-0.00125271402341157	0.366931126694203	-0.00213965008414252	0.0542459568505095	0.0532125739310616	0.306290257970834	0.347494454347702	0.258026318448851	0.132005845566493	0.155905107482669	0.371102731045218	0.211051751184022	0.197717685907618	0.159062410366309	-0.00561107993983494	0.17817287521049
TCGA-CQ-5326-01A	-0.308743631292875	0.343023401326686	0.183015693212532	0.306575490171671	0.333042139856724	0.327244107849418	0.525720854463994	0.445584091805453	0.195239431843537	0.239038963628634	-0.162794720233601	0.387876065075356	0.0196624381473161	0.395711887505287	0.0585668026154391	0.105911236832586	0.0623583101728868	0.335026995779085	0.395635658948533	0.313677443201177	0.158126379610317	0.107187621016587	0.422051971422085	0.34899673894968	0.181374877813785	0.151692472131362	0.0329483293351239	0.191308811214183
TCGA-CN-A6V6-01A	-0.0334976256048908	0.389539794109646	0.466173166799532	0.269287568789473	0.315280211195632	0.310714839405525	0.54911661695346	0.315539843729075	0.199547807648262	0.29885336159501	-0.090498193170983	0.297271775542214	0.0630715425140428	0.391355425445283	0.010813244862378	0.0712389436054864	0.0275702627038605	0.356796745970499	0.44297629742422	0.33565137678352	0.137502889532475	-0.037151570356065	0.37545316613127	0.181631027880569	0.171125514547359	0.176917865122351	-0.000977217199805569	0.1816930290639
TCGA-CN-6019-01A	-0.155435227104702	0.161858428932542	0.337666366168348	0.295572037088524	0.313383053401733	0.357537136319303	0.583727287617864	0.45541934052953	0.209490654738057	0.264557189622452	-0.0722857888521867	0.366341288756875	0.00572285220946401	0.423556685661544	0.164737437562054	0.259341572109516	0.0896159936255854	0.372847218515424	0.517587234943116	0.362865308437403	0.167496124787505	-0.141648730210294	0.431940821072517	0.413707860594403	0.296566677618142	0.225164120141797	-0.0252199561860969	0.0930089514410056
TCGA-CR-5243-01A	-0.0772831588749615	0.320528960683112	0.335533610784298	0.272900319091496	0.311444789245256	0.347885516357651	0.516954345038521	0.361079094455996	0.157172074927451	0.243996719265482	-0.213718334885806	0.263014254478057	0.013005769975497	0.358647883994037	-0.0116846905087445	0.018984928246794	0.112985993370305	0.348298083365109	0.346110080899714	0.304507810309595	0.157789003477491	-0.200014191892287	0.371250983783201	0.181243824048049	0.159157759902436	0.20001043733391	-0.0311362060085913	0.199850584616692
TCGA-BA-6868-01B	-0.266138606171039	0.220837669890882	0.138164857026218	0.232416755312011	0.361462365572627	0.348501664530779	0.522630689112303	0.30110067972858	0.137445232403912	0.0625016943231198	-0.214991766154762	0.250903600678717	-0.13354745085991	0.356081217206432	-0.0249087156514593	-0.0449889012230718	0.0545612592179103	0.332572243457204	0.183491995308004	0.263080426921763	0.119653482344677	-0.0226381178122514	0.41246460738072	0.164580804575246	0.083191146662103	0.10330536584011	-0.044139916926605	0.134046011074329
TCGA-CQ-5330-01A	-0.110850996609087	0.279518662412082	0.348352279480357	0.263744324949059	0.33697028225709	0.350904388814861	0.580228059106301	0.402471790892981	0.177459997250905	0.310800527248825	-0.157506965035684	0.350980671622669	0.0505561044074789	0.39091883196343	0.118605987805648	0.0112417066571435	0.10828436580735	0.368963305235905	0.506503703553008	0.372598671410251	0.178801950529298	-0.0847062842922711	0.394634987414	0.389936161748719	0.272044516943008	0.202584210345535	-0.0165285712335409	0.138365577598006
TCGA-CN-6992-01A	-0.272511356263358	0.179065440049454	0.160799457483517	0.225410177097882	0.323108232679427	0.353562634965091	0.521311285104885	0.377664503346759	0.17329512141446	0.133191887030782	-0.225189261931544	0.28463924389776	-0.10418907730347	0.337937975883819	0.00740397457906342	-0.0369382309724532	0.121086930676838	0.326849065411482	0.272898018589872	0.255770203091164	0.0709719607075869	-0.285371209784798	0.376019399062195	0.137866718114475	0.149072970404022	0.110622009154225	-0.063288989769387	0.0685533385802944
TCGA-KU-A6H7-06A	-0.00709806051876931	0.329516150769157	0.44905277991173	0.273620799407909	0.315876419351053	0.443771769771137	0.475437079755859	0.26475872938699	0.115285473358779	0.284008587588457	-0.152127022528281	0.2723815240798	0.00441356987528542	0.335064879016584	0.0461939005971244	0.0139065786552279	0.10254451172463	0.382779109292951	0.403423945545621	0.221017443327231	0.126954437704027	-0.15131341459188	0.328338589380429	0.150042604935294	0.150126934262236	0.182628721602341	-0.0176801760568687	0.105271895669554
TCGA-CR-6470-01A	0.220859512999441	0.398971413180844	0.4573293131155	0.320215426267507	0.317208284207584	0.291721507846942	0.560449935336328	0.347240702961527	0.200493072497527	0.304748128298827	-0.0934934291250472	0.289628765107681	0.186003193672243	0.363636949841391	0.065490731528772	0.0520631625451287	0.144823376393629	0.391284931283649	0.451848572075385	0.373712001863298	0.145076204709686	-0.23353659163313	0.369591734732508	0.240244328588474	0.18526017152949	0.24336478064932	-0.00526324709560863	0.197793539146761
TCGA-IQ-A61G-01A	-0.345128271779923	0.255186293979775	0.191337681929216	0.263730787812044	0.327066514964467	0.323826557095414	0.459175211530859	0.275813954221039	0.196637992124781	0.129778980096468	-0.159022156963608	0.278227628621119	-0.149651649377295	0.382024966207239	-0.0452966881270366	-0.0816601541973459	0.077408377931091	0.329000800643256	0.222436974114524	0.170083297243708	0.117570698455836	-0.113000423982811	0.306413924442526	0.0712358237127998	0.050812699382484	0.0794828507698859	-0.0251302214007821	0.136219402453984
TCGA-CV-A6JT-01A	-0.223169039785139	0.0654715391507619	0.340955853073267	0.249107752278033	0.344814155858464	0.395815737274196	0.534933373927269	0.35817392928553	0.156463685593929	0.250444164987613	-0.139168281592162	0.363119447064277	-0.0432803429975999	0.305719367469036	0.00940501033985828	0.0168690755955666	0.093863553297856	0.364887178094902	0.359147802427581	0.312011605223058	0.129076359167345	0.0323883402460255	0.385547614688415	0.237268037168463	0.193830792810657	0.152521814722608	0.0173450709695899	0.0767280018742759
TCGA-DQ-5629-01A	-0.182906560180003	0.225012069615169	0.126564180893653	0.201315943174813	0.316210610255328	0.282430151082327	0.460976335321195	0.354861870040899	0.155759719503204	0.125843105813499	-0.241708596496286	0.24751255313494	-0.157264643711487	0.336730684407536	-0.0704114708353418	-0.0526217724989216	0.124552920904869	0.327084467205577	0.163211701097962	0.229013886674436	0.0960512741780131	-0.15150924953731	0.317847851517989	0.0535041056141308	0.0572626840533241	0.0935505669535834	-0.0844887093442425	0.157394162314019
TCGA-BA-A4IH-01A	-0.164758452686814	0.375697461459257	0.27796963408435	0.261745672863195	0.328295408525253	0.303095996142082	0.51300983042628	0.313693225050077	0.200812817791078	0.220530846205453	-0.0354718370974344	0.239394275692857	-0.0954814135920192	0.428884778624793	-0.0429496514254369	0.00785565290005167	0.108688713557768	0.311266945054408	0.275640259992872	0.293926888741547	0.111720578669888	-0.045507830628202	0.370666951258356	0.117477571625222	0.126915481364924	0.159013843863129	-0.000705365460953014	0.23866419331126
TCGA-D6-A6EK-01A	-0.0759313084714814	0.237517842915797	0.467094265434687	0.276435214776324	0.300624508057448	0.345337674979373	0.513922674695119	0.314985745032464	0.159327421636703	0.311726155859336	-0.125440714724014	0.365342551711103	0.0187076210228176	0.347431206602894	0.0353378792377941	0.00891136299751086	0.0557831598555846	0.397840510730932	0.42351571297821	0.253677924741672	0.0873578184715722	0.0679283088006363	0.386609509527824	0.218704145662316	0.195927426031739	0.17012908545135	0.0108446329116693	0.142880830317921
TCGA-D6-A4ZB-01A	-0.155927606744685	0.183899174031831	0.210146257120352	0.248692884618452	0.322422445428904	0.379818031057313	0.517046358139721	0.299912487366145	0.163011948487721	0.158023329475595	-0.161330790660673	0.330282774881252	-0.114101964622494	0.371017029935132	-0.0317639641267908	-0.0488057253569152	0.0451045900054867	0.311097568153592	0.281736875500179	0.222486768533816	0.117141200415422	0.136993815856973	0.408090239286851	0.119185634391055	0.111316603694549	0.129336248558891	-0.0210420200634392	0.0984234349291022
TCGA-CV-5966-01A	-0.202327983379986	0.330810594056313	0.339858821561667	0.275834163813603	0.374985987180016	0.304673316474362	0.523254202289982	0.355874104645853	0.217311657398926	0.262286477080638	-0.10375080451414	0.357070848974529	-0.0263727857711331	0.388830774646368	0.101664608374461	-0.0154173899902004	0.0699266147979549	0.359070464424202	0.41607748066681	0.305032197114125	0.157013665778591	-0.169211214058197	0.364026048649556	0.254685305637506	0.196376980266386	0.175070939469419	-0.0367545808340525	0.177845995415443
TCGA-UP-A6WW-01A	-0.133315890886671	0.239990921256947	0.308331555185394	0.290257934475946	0.29423865627518	0.397838060549892	0.515425643562861	0.321382777588133	0.206310520750212	0.25214911229894	-0.212957089884768	0.323325166303024	-0.0507024075151831	0.392790469060409	0.0598797303785862	-0.0292338748756278	0.133720485787465	0.3466056039206	0.404911320431523	0.258576946006662	0.113800677594186	-0.146561157914019	0.390551778729429	0.220111363121435	0.147462724665074	0.17663014658566	0.0502037148140567	0.0937306598869949
TCGA-CR-6473-01A	-0.188961270739281	0.354003015009361	0.243569977276485	0.24083241915538	0.340036685066332	0.348290899188564	0.458391383071813	0.304091593836085	0.14578683706216	0.168682407433605	-0.18056741738057	0.20134028750614	-0.105728670020123	0.369074242141306	-0.109172373267917	-0.0875810615552805	0.111351727710687	0.323656180343316	0.202726872391757	0.267716357041873	0.131407400650289	-0.193122684784514	0.344039265169024	0.0640967928170822	0.0304202441344859	0.120687293382629	0.0511716032025994	0.248065021494857
